outlet_id,outlet_code,outlet_name,legal_name,channel,outlet_format,city,state,region_id,pincode,latitude,longitude,route_id,salesperson_id,onboarded_date,credit_limit_inr,credit_terms_days,gst_number,storage_type,chiller_available,avg_monthly_footfall,contact_name,contact_phone,contact_email,last_audit_date,risk_flag,status,closed_date,is_deleted,created_at,updated_at
343,OUT00343,Balaji Trading Co,,MT,HYPERMARKET,Nagpur,Maharashtra,5,120383,20.557201,87.924592,119,13,2019-10-29,169000.0,30,29ABCDE8723F1Z1,AMBIENT_CHILLED,1,6696,Tara Pillai,9899506333,,2025-12-02,HIGH,ACTIVE,,0,2019-10-29 00:00:00,
344,OUT00344,Star Bazaar,,GT,GENERAL_STORE,Ludhiana,Punjab,3,232678,27.595484,78.215234,122,21,2020-04-11,787000.0,14,23ABCDE4809F1Z6,AMBIENT,0,8869,Vikram Joshi,9105114466,vikram.joshi@example.com,2025-06-13,HIGH,ACTIVE,,0,2020-04-11 00:00:00,
345,OUT00345,Shree Bazaar,,HORECA,CLOUD_KITCHEN,Jaipur,Rajasthan,3,197501,21.508441,77.511809,140,53,2022-12-14,55000.0,21,17ABCDE3167F1Z6,AMBIENT_CHILLED,0,9215,Ritu Reddy,9442121958,,2026-03-22,HIGH,ACTIVE,,0,2022-12-14 00:00:00,
346,OUT00346,Anand Stores,,GT,GENERAL_STORE,Kolkata,West Bengal,4,218840,12.201077,80.14569,112,28,2021-03-03,819000.0,30,02ABCDE9645F1Z0,AMBIENT,0,23763,Divya Mehta,9125888872,divya.mehta@example.com,2025-08-17,LOW,ACTIVE,,0,2021-03-03 00:00:00,
347,OUT00347,Shree Stores,,GT,GENERAL_STORE,Pune,Maharashtra,1,167358,16.773286,68.838818,23,37,2024-10-27,301000.0,45,31ABCDE4393F1Z7,AMBIENT_CHILLED,0,20142,Naveen Reddy,9326130384,naveen.reddy@example.com,2026-02-01,LOW,ACTIVE,,0,2024-10-27 00:00:00,
348,OUT00348,Sri Stores,,HORECA,HOTEL,Pune,Maharashtra,1,522102,16.128028,78.527685,71,36,2019-08-02,848000.0,7,12ABCDE7061F1Z3,AMBIENT_CHILLED,0,15380,Tara Nair,9824783241,tara.nair@example.com,2026-01-31,LOW,ACTIVE,,0,2019-08-02 00:00:00,
349,OUT00349,Balaji Provision,,GT,GENERAL_STORE,Surat,Gujarat,1,554192,12.493745,87.603491,118,54,2022-11-30,538000.0,0,31ABCDE2300F1Z7,AMBIENT,0,467,Karthik Menon,9478057935,karthik.menon@example.com,2025-09-14,LOW,ACTIVE,,0,2022-11-30 00:00:00,
350,OUT00350,Sri Provision,,GT,KIRANA,Mumbai,Maharashtra,1,772974,20.899088,76.998487,118,78,2019-05-04,792000.0,30,27ABCDE1110F1Z6,AMBIENT,1,12925,Leela Khan,9934333819,leela.khan@example.com,2026-03-02,LOW,ACTIVE,,0,2019-05-04 00:00:00,
351,OUT00351,Metro Supermarket,,GT,KIRANA,Indore,Madhya Pradesh,5,385750,14.375997,78.570659,24,53,2022-01-24,357000.0,7,28ABCDE5718F1Z2,AMBIENT_CHILLED,0,18461,Priya Rao,9616989331,priya.rao@example.com,2026-01-21,LOW,ACTIVE,,0,2022-01-24 00:00:00,
352,OUT00352,Shree Mart,,HORECA,HOTEL,Patna,Bihar,4,626631,26.429689,84.380159,120,73,2022-11-28,841000.0,30,27ABCDE4457F1Z7,AMBIENT,0,6723,Naveen Sinha,9897465313,naveen.sinha@example.com,2025-09-30,MEDIUM,ACTIVE,,0,2022-11-28 00:00:00,
353,OUT00353,Royal Supermarket,,HORECA,CLOUD_KITCHEN,Kolkata,West Bengal,4,272906,25.340171,72.503674,6,33,2018-09-07,875000.0,7,36ABCDE4590F1Z5,AMBIENT,1,20060,Deepak Das,9264473589,deepak.das@example.com,2026-05-28,LOW,DELETED,,1,2018-09-07 00:00:00,
354,OUT00354,Star Provision,,GT,CHEMIST,Indore,Madhya Pradesh,5,322567,26.064293,90.53845,138,9,2023-11-27,841000.0,0,09ABCDE7739F1Z4,AMBIENT,1,24193,Farah Joshi,9276072715,,2025-11-20,LOW,ACTIVE,,0,2023-11-27 00:00:00,
355,OUT00355,Shree Enterprises,,ECOM_DARKSTORE,DARKSTORE,Bengaluru,Karnataka,2,785719,23.942965,80.572607,76,75,2020-08-21,610000.0,0,35ABCDE5890F1Z6,AMBIENT_CHILLED,1,25149,Naveen Sinha,9403605962,naveen.sinha@example.com,2025-10-03,MEDIUM,ACTIVE,,0,2020-08-21 00:00:00,
356,OUT00356,Anand Provision,,GT,KIRANA,Ludhiana,Punjab,3,781833,19.528001,91.123395,41,47,2018-12-28,852000.0,21,25ABCDE9784F1Z8,AMBIENT_CHILLED,0,10243,Divya Kulkarni,9982717071,divya.kulkarni@example.com,2025-09-28,LOW,ACTIVE,,0,2018-12-28 00:00:00,
357,OUT00357,Balaji Provision,,MT,HYPERMARKET,Guwahati,Assam,4,228790,21.451513,77.296183,131,11,2021-01-28,154000.0,30,06ABCDE4204F1Z0,AMBIENT_CHILLED,0,7160,Sanjay Nair,9664592758,sanjay.nair@example.com,2025-11-23,LOW,ACTIVE,,0,2021-01-28 00:00:00,
358,OUT00358,Nova Enterprises,,HORECA,HOTEL,New Delhi,Delhi,3,592659,19.594771,83.918583,97,83,2018-11-12,325000.0,0,21ABCDE3635F1Z5,AMBIENT,0,7971,Rohit Pillai,9530341999,,2025-11-21,LOW,ACTIVE,,0,2018-11-12 00:00:00,
359,OUT00359,Anand Supermarket,,HORECA,CAFE,Indore,Madhya Pradesh,5,629781,24.972031,74.629834,102,12,2024-08-25,668000.0,0,21ABCDE4156F1Z6,AMBIENT,1,11733,Rohit Pillai,9388545850,rohit.pillai@example.com,2025-09-01,MEDIUM,ACTIVE,,0,2024-08-25 00:00:00,
360,OUT00360,Shree Enterprises,,ECOM_DARKSTORE,DARKSTORE,Ludhiana,Punjab,3,230337,31.165762,91.417804,34,60,2021-12-16,569000.0,45,35ABCDE4514F1Z1,AMBIENT,0,10540,Priya Bose,9273675056,priya.bose@example.com,2025-09-18,LOW,ACTIVE,,0,2021-12-16 00:00:00,
361,OUT00361,Anand Bazaar,,MT,SUPERMARKET,Kolkata,West Bengal,4,686910,23.965887,79.999841,126,69,2024-04-06,39000.0,30,07ABCDE6744F1Z8,AMBIENT_CHILLED,0,21023,Ananya Dutta,9726601675,ananya.dutta@example.com,2025-04-01,LOW,ACTIVE,,0,2024-04-06 00:00:00,
362,OUT00362,Shree Mart,,MT,SUPERMARKET,Indore,Madhya Pradesh,5,375923,27.952938,76.110387,92,62,2024-07-01,400000.0,14,05ABCDE2712F1Z2,AMBIENT_CHILLED,0,1517,Suresh Rao,9428380210,suresh.rao@example.com,2025-01-27,MEDIUM,DELETED,,1,2024-07-01 00:00:00,
363,OUT00363,Shree Supermarket,,GT,KIRANA,Kolkata,West Bengal,4,509339,15.358098,72.015527,45,65,2022-03-06,733000.0,45,29ABCDE2701F1Z1,AMBIENT,0,25420,Rahul Dutta,9335203219,,2025-04-08,LOW,ACTIVE,,0,2022-03-06 00:00:00,
364,OUT00364,Royal Provision,,HORECA,QSR,Bangalore,Karnataka,2,273173,9.112806,91.313228,22,89,2018-10-03,128000.0,14,15ABCDE6159F1Z0,AMBIENT_CHILLED,1,14555,Kavya Sinha,9669666766,kavya.sinha@example.com,2026-02-02,LOW,ACTIVE,,0,2018-10-03 00:00:00,
365,OUT00365,Green Stores,,MT,HYPERMARKET,Bangalore,Karnataka,2,294739,10.747564,77.572629,114,36,2021-04-30,663000.0,30,10ABCDE6803F1Z0,AMBIENT,0,13472,Sneha Sharma,9861292795,,2026-04-28,HIGH,ACTIVE,,0,2021-04-30 00:00:00,
366,OUT00366,Anand Supermarket,,HORECA,CAFE,Guwahati,Assam,4,426639,12.461125,91.064189,113,6,2018-12-15,653000.0,30,07ABCDE6682F1Z4,AMBIENT,0,16869,Vikram Bose,9499268853,,2026-05-22,HIGH,ACTIVE,,0,2018-12-15 00:00:00,
367,OUT00367,Balaji Bazaar,,GT,CHEMIST,Hyderabad,Telangana,2,128517,14.690582,90.464059,105,14,2023-08-24,86000.0,0,26ABCDE6808F1Z7,AMBIENT,0,17181,Tara Joshi,9956104342,,2025-04-13,MEDIUM,ACTIVE,,0,2023-08-24 00:00:00,
368,OUT00368,New Supermarket,,GT,CHEMIST,Jaipur,Rajasthan,3,179723,24.204116,71.1169,88,3,2022-11-18,586000.0,45,10ABCDE5985F1Z2,AMBIENT,1,13955,Farah Sinha,9434060020,,2026-06-03,LOW,ACTIVE,,0,2022-11-18 00:00:00,
369,OUT00369,Royal Mart,,GT,KIRANA,Pune,Maharashtra,1,399680,28.893125,85.858763,136,61,2021-06-24,255000.0,30,14ABCDE3274F1Z7,AMBIENT,0,8484,Anil Patel,9551024037,,2025-01-24,MEDIUM,ACTIVE,,0,2021-06-24 00:00:00,
370,OUT00370,Shree Enterprises,,GT,CHEMIST,Nagpur,Maharashtra,5,289021,28.293361,88.532863,78,91,2018-10-14,100000.0,7,18ABCDE6674F1Z8,AMBIENT,0,7906,Sneha Sinha,9943627328,sneha.sinha@example.com,2026-04-15,LOW,ACTIVE,,0,2018-10-14 00:00:00,
371,OUT00371,Nova Mart,,MT,MINI_MARKET,Indore,Madhya Pradesh,5,330143,30.552966,72.757237,21,19,2021-06-05,116000.0,14,31ABCDE5519F1Z2,AMBIENT_CHILLED,0,22000,Ritu Sharma,9432880434,ritu.sharma@example.com,2025-07-27,MEDIUM,ACTIVE,,0,2021-06-05 00:00:00,
372,OUT00372,Anand Enterprises,,GT,GENERAL_STORE,Mumbai,Maharashtra,1,283387,8.668083,79.670205,122,2,2021-05-19,363000.0,30,21ABCDE3029F1Z3,AMBIENT_CHILLED,1,22175,Divya Nair,9182208693,divya.nair@example.com,2025-02-20,LOW,ACTIVE,,0,2021-05-19 00:00:00,
373,OUT00373,Sri Supermarket,,GT,CHEMIST,Gurugram,Haryana,3,696351,26.88807,73.8116,39,61,2024-08-05,755000.0,45,12ABCDE7426F1Z8,AMBIENT_CHILLED,0,7895,Priya Reddy,9647768391,,2025-04-23,HIGH,ACTIVE,,0,2024-08-05 00:00:00,
374,OUT00374,Anand Enterprises,,GT,GENERAL_STORE,Indore,Madhya Pradesh,5,175633,19.264588,79.6679,1,37,2023-04-30,567000.0,45,34ABCDE7323F1Z3,AMBIENT,0,25608,Tara Menon,9459645475,tara.menon@example.com,2025-03-07,MEDIUM,ACTIVE,,0,2023-04-30 00:00:00,
375,OUT00375,New Enterprises,,GT,CHEMIST,Mumbai,Maharashtra,1,611564,28.780055,85.765666,48,52,2023-04-01,205000.0,30,06ABCDE2924F1Z8,AMBIENT_CHILLED,0,15040,Nisha Nair,9313125498,nisha.nair@example.com,2025-07-27,LOW,ACTIVE,,0,2023-04-01 00:00:00,
376,OUT00376,Balaji Stores,,HORECA,QSR,Jaipur,Rajasthan,3,611446,20.128701,85.209189,80,55,2024-03-18,751000.0,45,12ABCDE7877F1Z4,AMBIENT,0,9159,Divya Pillai,9896825631,divya.pillai@example.com,2025-04-23,LOW,ACTIVE,,0,2024-03-18 00:00:00,
377,OUT00377,Shree Stores,,ECOM_DARKSTORE,DARKSTORE,Jaipur,Rajasthan,3,187307,31.054787,78.373313,42,70,2020-06-25,800000.0,14,29ABCDE1308F1Z2,AMBIENT,0,2529,Divya Khan,9204162304,divya.khan@example.com,2026-05-30,LOW,ACTIVE,,0,2020-06-25 00:00:00,
378,OUT00378,Green Bazaar,,ECOM_DARKSTORE,DARKSTORE,Hyderabad,Telangana,2,283053,20.760409,86.503164,136,41,2024-10-29,891000.0,14,08ABCDE1280F1Z0,AMBIENT,1,12395,Sanjay Pillai,9367422018,sanjay.pillai@example.com,2025-06-12,LOW,DELETED,,1,2024-10-29 00:00:00,
379,OUT00379,Sri Bazaar,,GT,KIRANA,Jaipur,Rajasthan,3,747044,29.229179,85.993913,15,59,2021-05-13,46000.0,21,13ABCDE7625F1Z6,AMBIENT,0,4334,Rahul Mehta,9411007152,rahul.mehta@example.com,2025-03-26,HIGH,ACTIVE,,0,2021-05-13 00:00:00,
380,OUT00380,Sri Stores,,MT,SUPERMARKET,Pune,Maharashtra,1,426236,29.769259,72.071063,88,61,2022-11-23,129000.0,7,30ABCDE5111F1Z6,AMBIENT_CHILLED,1,17596,Priya Mehta,9998931363,priya.mehta@example.com,2025-08-05,MEDIUM,ACTIVE,,0,2022-11-23 00:00:00,
381,OUT00381,Shree Trading Co,,MT,MINI_MARKET,Kochi,Kerala,2,432271,14.857457,92.046407,9,30,2018-07-12,69000.0,7,13ABCDE1907F1Z0,AMBIENT_CHILLED,0,11607,Manoj Patel,9125476072,manoj.patel@example.com,2025-08-24,HIGH,ACTIVE,,0,2018-07-12 00:00:00,
382,OUT00382,Royal Supermarket,,HORECA,QSR,Bengaluru,Karnataka,2,545538,31.69466,77.324292,109,36,2021-01-02,644000.0,21,03ABCDE6473F1Z8,AMBIENT,0,6973,Deepak Sharma,9211526833,,2026-03-14,HIGH,ACTIVE,,0,2021-01-02 00:00:00,
383,OUT00383,Green Supermarket,,MT,MINI_MARKET,Chennai,Tamil Nadu,2,676228,11.830893,78.934033,49,38,2022-03-03,413000.0,0,04ABCDE8498F1Z0,AMBIENT,1,22757,Priya Chauhan,9963701339,,2025-05-22,LOW,ACTIVE,,0,2022-03-03 00:00:00,
384,OUT00384,Royal Trading Co,,GT,GENERAL_STORE,Guwahati,Assam,4,411150,18.027163,69.776581,70,59,2018-07-01,478000.0,7,29ABCDE4409F1Z2,AMBIENT,0,10118,Ananya Nair,9430070883,ananya.nair@example.com,2025-04-28,LOW,ACTIVE,,0,2018-07-01 00:00:00,
385,OUT00385,Anand Supermarket,,MT,HYPERMARKET,Nagpur,Maharashtra,5,554236,19.694048,84.930714,58,77,2021-04-09,581000.0,21,23ABCDE9673F1Z5,AMBIENT_CHILLED,0,15518,Manoj Sharma,9182498977,manoj.sharma@example.com,2025-05-07,LOW,ACTIVE,,0,2021-04-09 00:00:00,
386,OUT00386,New Stores,,GT,CHEMIST,Ludhiana,Punjab,3,643734,10.036261,76.434178,15,42,2021-07-06,624000.0,45,01ABCDE7610F1Z7,AMBIENT,0,11768,Sanjay Reddy,9489339735,sanjay.reddy@example.com,2025-12-21,MEDIUM,ACTIVE,,0,2021-07-06 00:00:00,
387,OUT00387,Green Bazaar,,HORECA,CLOUD_KITCHEN,Nagpur,Maharashtra,5,353903,9.206692,72.821672,14,63,2019-12-30,747000.0,30,23ABCDE2340F1Z5,AMBIENT_CHILLED,0,14389,Imran Bose,9527002860,imran.bose@example.com,2025-11-19,MEDIUM,ACTIVE,,0,2019-12-30 00:00:00,
388,OUT00388,Royal Supermarket,,GT,KIRANA,Patna,Bihar,4,411217,24.637939,78.066168,39,38,2020-03-01,370000.0,30,21ABCDE5624F1Z3,AMBIENT_CHILLED,0,3266,Nisha Chauhan,9108626449,nisha.chauhan@example.com,2026-04-07,LOW,ACTIVE,,0,2020-03-01 00:00:00,
389,OUT00389,Royal Trading Co,,MT,HYPERMARKET,Raipur,Chhattisgarh,5,317130,22.411109,72.037641,30,20,2023-12-07,418000.0,0,04ABCDE5497F1Z5,AMBIENT,0,12264,Imran Khan,9785944155,,2026-03-26,LOW,ACTIVE,,0,2023-12-07 00:00:00,
390,OUT00390,Sri Supermarket,,GT,CHEMIST,Raipur,Chhattisgarh,5,118522,24.233796,77.502631,54,73,2024-04-19,17000.0,7,37ABCDE9373F1Z5,AMBIENT,0,7501,Sneha Pillai,9421667555,sneha.pillai@example.com,2025-06-10,MEDIUM,ACTIVE,,0,2024-04-19 00:00:00,
391,OUT00391,Shree Enterprises,,MT,MINI_MARKET,Pune,Maharashtra,1,495582,27.733427,86.368914,6,21,2019-06-08,648000.0,0,01ABCDE1781F1Z8,AMBIENT_CHILLED,0,24981,Imran Pillai,9513366505,,2026-01-13,HIGH,ACTIVE,,0,2019-06-08 00:00:00,
392,OUT00392,Shree Enterprises,,GT,GENERAL_STORE,Hyderabad,Telangana,2,789295,29.667025,69.560532,6,52,2023-05-11,298000.0,45,26ABCDE1311F1Z0,AMBIENT,0,13259,Ananya Ghosh,9499360284,ananya.ghosh@example.com,2025-04-07,LOW,ACTIVE,,0,2023-05-11 00:00:00,
393,OUT00393,Sri Stores,,GT,KIRANA,Raipur,Chhattisgarh,5,455052,14.044526,83.336343,72,23,2023-03-25,36000.0,7,23ABCDE2872F1Z0,AMBIENT_CHILLED,0,1557,Vikram Patel,9496252310,vikram.patel@example.com,2025-10-29,LOW,ACTIVE,,0,2023-03-25 00:00:00,
394,OUT00394,Balaji Mart,,GT,CHEMIST,Gurugram,Haryana,3,651008,9.90264,78.898495,138,92,2023-10-22,846000.0,30,10ABCDE9118F1Z0,AMBIENT,0,19336,Ananya Pillai,9385759085,ananya.pillai@example.com,2026-01-09,LOW,ACTIVE,,0,2023-10-22 00:00:00,
395,OUT00395,Star Trading Co,,MT,SUPERMARKET,Patna,Bihar,4,709096,29.797922,78.670083,105,65,2021-08-05,621000.0,30,36ABCDE9091F1Z1,AMBIENT_CHILLED,0,23398,Manoj Bose,9115922241,,2025-11-12,MEDIUM,ACTIVE,,0,2021-08-05 00:00:00,
396,OUT00396,Royal Bazaar,,GT,CHEMIST,Gurugram,Haryana,3,222169,23.809609,85.490402,55,95,2019-02-27,529000.0,21,34ABCDE2793F1Z3,AMBIENT,0,10531,Vikram Sinha,9935179143,vikram.sinha@example.com,2025-08-31,LOW,ACTIVE,,0,2019-02-27 00:00:00,
397,OUT00397,Balaji Bazaar,,GT,CHEMIST,Indore,Madhya Pradesh,5,216237,12.312223,76.160226,112,19,2024-02-02,313000.0,21,06ABCDE8721F1Z8,AMBIENT,0,8027,Vikram Khan,9287877032,vikram.khan@example.com,2025-06-20,HIGH,ACTIVE,,0,2024-02-02 00:00:00,
398,OUT00398,Royal Stores,,GT,CHEMIST,Guwahati,Assam,4,562904,15.304127,88.74355,82,6,2022-02-26,774000.0,30,19ABCDE8855F1Z7,AMBIENT_CHILLED,0,4396,Rahul Sharma,9308725820,rahul.sharma@example.com,2026-03-15,LOW,ACTIVE,,0,2022-02-26 00:00:00,
399,OUT00399,Green Mart,,ECOM_DARKSTORE,DARKSTORE,Mumbai,Maharashtra,1,411948,10.978394,90.659911,106,23,2022-10-12,628000.0,21,30ABCDE7976F1Z1,AMBIENT,1,25802,Sneha Patel,9400146457,sneha.patel@example.com,2025-10-31,LOW,ACTIVE,,0,2022-10-12 00:00:00,
400,OUT00400,Shree Bazaar,,MT,HYPERMARKET,Pune,Maharashtra,1,582186,25.913255,90.597033,12,26,2020-02-15,746000.0,45,09ABCDE3572F1Z5,AMBIENT,0,847,Naveen Joshi,9195995649,,2025-04-12,LOW,ACTIVE,,0,2020-02-15 00:00:00,
401,OUT00401,New Bazaar,,GT,GENERAL_STORE,Patna,Bihar,4,660766,23.463806,86.715873,17,51,2022-09-11,429000.0,0,05ABCDE1559F1Z3,AMBIENT_CHILLED,0,5970,Vikram Dutta,9774214325,vikram.dutta@example.com,2025-02-10,MEDIUM,ACTIVE,,0,2022-09-11 00:00:00,
402,OUT00402,Royal Supermarket,,MT,MINI_MARKET,Mumbai,Maharashtra,1,528025,17.074882,78.885588,22,16,2024-11-13,265000.0,14,29ABCDE3753F1Z2,AMBIENT_CHILLED,0,20646,Manoj Das,9245453202,manoj.das@example.com,2026-05-06,LOW,ACTIVE,,0,2024-11-13 00:00:00,
403,OUT00403,Star Trading Co,,HORECA,CLOUD_KITCHEN,Pune,Maharashtra,1,658093,13.773626,89.228948,89,22,2024-05-10,838000.0,14,27ABCDE2402F1Z7,AMBIENT_CHILLED,0,11615,Ananya Menon,9260944726,ananya.menon@example.com,2025-02-08,LOW,ACTIVE,,0,2024-05-10 00:00:00,
404,OUT00404,Green Mart,,GT,CHEMIST,Gurugram,Haryana,3,526896,30.220016,85.35344,69,47,2021-04-17,538000.0,45,24ABCDE3793F1Z2,AMBIENT,0,16996,Priya Das,9511237561,priya.das@example.com,2025-01-14,LOW,ACTIVE,,0,2021-04-17 00:00:00,
405,OUT00405,Nova Trading Co,,MT,HYPERMARKET,Chennai,Tamil Nadu,2,644856,13.417938,69.087722,63,36,2019-06-24,687000.0,45,06ABCDE7200F1Z8,AMBIENT,0,14333,Pooja Kulkarni,9224125925,pooja.kulkarni@example.com,2025-05-03,LOW,ACTIVE,,0,2019-06-24 00:00:00,
406,OUT00406,Green Stores,,GT,KIRANA,Hyderabad,Telangana,2,400296,30.644853,77.57859,55,41,2021-09-16,320000.0,7,36ABCDE4796F1Z7,AMBIENT,0,21158,Manoj Joshi,9127914245,manoj.joshi@example.com,2026-03-27,LOW,ACTIVE,,0,2021-09-16 00:00:00,
407,OUT00407,Balaji Stores,,HORECA,HOTEL,New Delhi,Delhi,3,194925,31.718633,82.787981,17,73,2021-01-17,221000.0,21,03ABCDE2315F1Z5,AMBIENT,1,1748,Arjun Nair,9348628952,,2025-02-13,LOW,ACTIVE,,0,2021-01-17 00:00:00,
408,OUT00408,Shree Provision,,ECOM_DARKSTORE,DARKSTORE,Indore,Madhya Pradesh,5,432121,18.340268,80.763914,117,26,2022-02-08,495000.0,7,10ABCDE9559F1Z3,AMBIENT_CHILLED,1,4805,Suresh Ghosh,9488125848,suresh.ghosh@example.com,2025-03-10,LOW,ACTIVE,,0,2022-02-08 00:00:00,
409,OUT00409,Nova Enterprises,,MT,HYPERMARKET,Chennai,Tamil Nadu,2,542926,21.067906,73.52799,85,39,2024-11-29,210000.0,30,37ABCDE9402F1Z6,AMBIENT_CHILLED,0,21692,Pooja Das,9107070741,pooja.das@example.com,2025-10-04,HIGH,CLOSED,2026-03-26,0,2024-11-29 00:00:00,
410,OUT00410,Green Enterprises,,GT,KIRANA,New Delhi,Delhi,3,736720,20.540141,73.20428,56,39,2019-02-05,287000.0,21,05ABCDE7177F1Z4,AMBIENT,1,14752,Imran Kulkarni,9392520335,imran.kulkarni@example.com,2025-06-29,LOW,CLOSED,2026-03-07,0,2019-02-05 00:00:00,
411,OUT00411,Green Enterprises,,GT,KIRANA,Delhi,Delhi,3,798038,20.911769,71.936597,106,56,2023-08-06,349000.0,21,30ABCDE6523F1Z6,AMBIENT_CHILLED,0,24593,Naveen Mehta,9587988795,naveen.mehta@example.com,2026-01-20,HIGH,ACTIVE,,0,2023-08-06 00:00:00,
412,OUT00412,Star Enterprises,,GT,KIRANA,Indore,Madhya Pradesh,5,668652,15.956623,77.797653,81,65,2021-05-01,687000.0,0,12ABCDE9700F1Z7,AMBIENT,0,20311,Ritu Ghosh,9400407649,,2025-05-02,MEDIUM,ACTIVE,,0,2021-05-01 00:00:00,
413,OUT00413,Anand Bazaar,,HORECA,QSR,Mumbai,Maharashtra,1,533971,32.126697,84.740714,57,43,2024-02-04,175000.0,30,14ABCDE2933F1Z4,AMBIENT_CHILLED,0,4875,Leela Sinha,9880995483,leela.sinha@example.com,2025-04-01,LOW,ACTIVE,,0,2024-02-04 00:00:00,
414,OUT00414,Balaji Mart,,GT,GENERAL_STORE,Nagpur,Maharashtra,5,410770,20.610569,85.918704,66,62,2019-05-27,711000.0,7,23ABCDE7138F1Z2,AMBIENT_CHILLED,0,18250,Leela Khan,9218975557,leela.khan@example.com,2025-04-16,LOW,ACTIVE,,0,2019-05-27 00:00:00,
415,OUT00415,Balaji Enterprises,,GT,KIRANA,Jaipur,Rajasthan,3,174113,16.166806,90.346291,74,52,2020-06-06,116000.0,0,22ABCDE4037F1Z1,AMBIENT,1,8764,Sanjay Sharma,9202509017,,2026-05-23,MEDIUM,ACTIVE,,0,2020-06-06 00:00:00,
416,OUT00416,Shree Provision,,GT,KIRANA,Surat,Gujarat,1,626584,20.871909,77.124362,4,83,2021-01-29,731000.0,30,23ABCDE3220F1Z5,AMBIENT_CHILLED,0,4190,Sanjay Patel,9940542762,sanjay.patel@example.com,2025-05-14,LOW,ACTIVE,,0,2021-01-29 00:00:00,
417,OUT00417,Balaji Mart,,MT,SUPERMARKET,Gurugram,Haryana,3,370751,19.227071,75.794412,99,73,2022-07-07,49000.0,30,31ABCDE5398F1Z3,AMBIENT,0,9216,Rohit Reddy,9187607925,rohit.reddy@example.com,2025-07-05,HIGH,ACTIVE,,0,2022-07-07 00:00:00,
418,OUT00418,Metro Stores,,MT,HYPERMARKET,Gurugram,Haryana,3,349157,27.347658,70.123206,1,54,2019-04-04,883000.0,14,12ABCDE9487F1Z3,AMBIENT,1,1649,Suresh Ghosh,9395260236,,2025-10-07,LOW,DELETED,,1,2019-04-04 00:00:00,
419,OUT00419,Royal Provision,,MT,SUPERMARKET,Gurugram,Haryana,3,141914,24.994712,90.068447,12,70,2019-07-06,440000.0,14,02ABCDE4377F1Z5,AMBIENT_CHILLED,0,475,Rohit Verma,9109365195,rohit.verma@example.com,2025-10-18,MEDIUM,ACTIVE,,0,2019-07-06 00:00:00,
420,OUT00420,Nova Trading Co,,HORECA,QSR,Mumbai,Maharashtra,1,162489,23.936883,71.125361,89,69,2019-11-14,149000.0,21,29ABCDE9529F1Z1,AMBIENT,1,20099,Anil Patel,9809090087,,2026-02-21,LOW,ACTIVE,,0,2019-11-14 00:00:00,
421,OUT00421,Star Provision,,GT,GENERAL_STORE,Surat,Gujarat,1,117499,18.023624,71.290367,116,31,2018-07-01,314000.0,7,35ABCDE7713F1Z6,AMBIENT,1,22397,Suresh Kulkarni,9470241837,suresh.kulkarni@example.com,2025-12-09,LOW,ACTIVE,,0,2018-07-01 00:00:00,
422,OUT00422,Nova Mart,,MT,MINI_MARKET,Hyderabad,Telangana,2,553837,18.251654,79.286911,45,69,2024-11-20,330000.0,7,19ABCDE2341F1Z7,AMBIENT_CHILLED,0,7794,Farah Bose,9282878408,farah.bose@example.com,2026-02-06,LOW,DELETED,,1,2024-11-20 00:00:00,
423,OUT00423,Green Provision,,GT,CHEMIST,Ludhiana,Punjab,3,626833,18.1738,90.190065,109,69,2018-09-14,584000.0,0,30ABCDE9273F1Z7,AMBIENT,0,22725,Deepak Nair,9361499573,,2025-02-11,HIGH,ACTIVE,,0,2018-09-14 00:00:00,
424,OUT00424,Sri Trading Co,,GT,GENERAL_STORE,Pune,Maharashtra,1,328712,24.333103,77.926753,97,16,2020-07-11,150000.0,0,20ABCDE5271F1Z1,AMBIENT_CHILLED,1,6892,Ananya Verma,9823470079,ananya.verma@example.com,2025-01-29,MEDIUM,ACTIVE,,0,2020-07-11 00:00:00,
425,OUT00425,Metro Enterprises,,GT,KIRANA,Nagpur,Maharashtra,5,593287,15.574767,83.982038,1,59,2019-03-01,459000.0,21,16ABCDE8421F1Z0,AMBIENT,1,1242,Sanjay Chauhan,9368459575,sanjay.chauhan@example.com,2026-05-19,HIGH,ACTIVE,,0,2019-03-01 00:00:00,
426,OUT00426,Star Bazaar,,GT,CHEMIST,Nagpur,Maharashtra,5,666347,22.087672,86.099459,100,65,2022-01-23,37000.0,45,25ABCDE7698F1Z0,AMBIENT,0,8071,Ananya Verma,9399040272,ananya.verma@example.com,2025-05-26,MEDIUM,ACTIVE,,0,2022-01-23 00:00:00,
427,OUT00427,Royal Trading Co,,GT,CHEMIST,Gurugram,Haryana,3,221530,19.064108,77.783087,46,24,2021-05-07,278000.0,30,25ABCDE9173F1Z4,AMBIENT_CHILLED,0,8431,Pooja Rao,9133214237,pooja.rao@example.com,2026-02-28,LOW,ACTIVE,,0,2021-05-07 00:00:00,
428,OUT00428,Shree Mart,,GT,GENERAL_STORE,Chennai,Tamil Nadu,2,217738,9.198014,89.88281,42,12,2019-01-21,849000.0,30,14ABCDE8010F1Z2,AMBIENT,0,13073,Manoj Rao,9573691845,,2025-02-10,LOW,ACTIVE,,0,2019-01-21 00:00:00,
